Sample_ID,Feedstock_Type,Temperature_C,Moisture_%,pH,EC_dS_m,RH_%,NIR_Intensity,RGB_R,RGB_G,RGB_B,Texture_Entropy,Color_Variance,Maturity_Index,Contamination_Risk,Nutrient_Score
7403,FoodWaste,52.21999841780826,43.56935614440597,7.311885149138807,2.8389084609478634,64.9633905475282,0.03435995123010754,83,172,71,7.071554253254393,74.65160340516854,0.3616676825853902,0.5917589895760283,0.5459158646637949
7404,Manure,35.65634500124033,81.61245898237317,7.889566458899342,0.557393689421694,76.67442156851644,0.8199161425791726,147,103,148,3.6766041112756955,44.783948451342006,0.7866699668296462,0.2243221282913131,0.708905397564169
7405,CropResidue,68.04852339822955,85.0,6.79406232883565,1.6954653463669551,65.71611997660878,0.8102563605429015,194,143,119,1.623807433350632,75.11737766097731,0.3337269298757757,0.28218155761456165,0.5452267326816522
7406,Manure,69.37886057011667,48.99296392735158,7.7936756322763445,1.7378303917312432,66.02063274139091,0.7890459521077531,172,50,63,6.618822771884105,80.09488264795273,0.42998464045498686,0.43302505325659085,0.7151225525587348
7407,Manure,45.22809533263159,54.10511911915816,7.133546550773116,2.910625659548188,81.62997232004612,0.5137012460596216,187,72,94,1.6167109019842725,29.207598624044195,0.5895514211609966,0.3431787971200925,0.6462584787842742
7408,PaperResidue,37.02632448899946,62.49546651998364,6.636572785030928,2.444328096309101,46.44529275137522,0.7787722857427967,136,73,103,7.650759585252628,15.894885996345273,0.8051843797917779,0.590597492472732,0.5027926621445776
7409,FoodWaste,47.73801189431642,29.091337691915523,7.514739885890217,2.654115946643502,56.23301950135631,0.8216940943955778,122,50,120,4.698360742377982,36.49017033067993,0.7117601407315618,0.48736485672613283,0.5841115272839938
7410,CropResidue,36.78968060052331,84.65166162302687,8.002057714797068,2.3765347804037598,63.41518289328151,0.09245300327413426,185,53,139,4.9813538527983265,55.9141260679497,0.5374414946848186,0.4648453345135839,0.5118699377337583
7411,Manure,54.50032296167015,55.219421333546116,7.084433059686802,2.2803265324261672,63.303938487868145,0.2818938507390749,195,158,168,3.558695257552842,96.54410067016671,0.3709071677439758,0.3634782831937455,0.6755448307115994
7412,HorticWaste,46.663592560279824,54.003305810768865,6.189097050020351,2.8053250972816923,82.90726746489892,0.32518417842802405,66,194,91,7.364935741427449,82.19574825209962,0.5069953705005266,0.5799621817436703,0.5767271335143777
7413,AgroByproduct,47.38273666986708,70.34518586268338,6.742236674654843,3.197622793358186,79.4317770490564,0.4435334208662313,119,130,70,2.125349153208115,31.122711300464054,0.4807298771106983,0.3961691593584865,0.5744284886067239
7414,Manure,62.59165805470218,61.2745739712193,6.434627035736405,3.567869208181434,76.24031155666374,0.8464769000577416,185,169,69,3.8906499011293203,84.65468490577129,0.44576876282379796,0.483221805307469,0.5990573916484897
7415,CropResidue,38.80976673775422,62.46746139683067,8.5,2.473101659360158,87.34338219682385,0.2895742733399191,109,148,111,2.7903047553155416,29.890797217136065,0.6232465003082632,0.39072823327101264,0.5514099942383308
7416,Manure,39.210091081443515,72.6535210824104,6.300762121117699,3.552182629090506,43.88497297732263,0.9770318171827204,153,164,179,3.7511332455554003,27.999692070104395,0.7909389509261542,0.476682715799203,0.5770838263806538
7417,AgroByproduct,53.58370459415397,58.124353530410175,5.180104924797787,4.09028816137153,75.57325170660675,0.6052230252070187,189,197,82,2.9602036544943653,35.06181882753562,0.47079806534659685,0.5018649838244995,0.5542368848706032
7418,CropResidue,40.78002623266579,43.148106854193195,6.692094134412529,1.891599593643968,92.69400662399957,0.32565702697169174,130,126,198,3.4294439637627576,41.919164743454495,0.6526601680638315,0.36623744811143405,0.6191238066094152
7419,FoodWaste,61.03831421861416,78.36008433875412,7.1490849552891795,3.291661516537332,78.21544749003084,0.6576235233210538,64,148,84,1.351050669037484,43.96907935497929,0.34918679169115974,0.4149695264670167,0.45369675549562516
7420,CropResidue,55.0049663649056,51.21758305265268,7.02633675522709,1.9307041885922684,64.65707194548759,0.6103954842667987,181,82,123,4.188289067893565,14.086994246551438,0.47534706725648146,0.39795285576203104,0.6010296244650811
7421,FoodWaste,41.286388929348405,52.038787994267764,7.143885686027229,3.7282006274047266,81.38302167709654,0.11232247839958527,66,132,123,3.359448703968109,61.05222362203572,0.5518880208696513,0.5266627120158646,0.48451239264122814
7422,CropResidue,26.884331681861042,63.461203714452026,5.976209447145708,2.68818745071908,75.12404013466666,0.302845558619444,76,157,194,6.596732607885058,97.21929055987538,0.8306902367817517,0.5513930936889464,0.5386682200351419
7423,AgroByproduct,30.47756454041691,40.40796807592034,7.049310602175866,2.1071287310778177,75.80183453485684,0.25524437911745196,160,106,112,4.540170876126712,86.09891615179018,0.8326023289719626,0.39585046877790314,0.6888276272942685
7424,AgroByproduct,40.18233938757547,63.58899211744002,6.207576053071969,1.591912435292915,66.0513095249778,0.48183195027842274,84,106,85,5.106241194121175,64.0996666559572,0.650135922015614,0.374143414387287,0.6682263940004741
7425,CropResidue,49.04709868589722,74.21335743093846,7.724215302253346,1.927392721601124,89.97430554142332,0.6969370769065316,190,74,163,6.507478914501611,82.01139196253143,0.5169079150948783,0.4846465194272374,0.5552036490580669
7426,Manure,56.02277108301677,83.69855405553761,6.085405100612014,2.344414528314874,89.60419972254158,0.06321805430133709,73,101,136,6.451309703549521,79.10732261266303,0.2020006326410253,0.47729199124267985,0.615382165473181
7427,AgroByproduct,42.82712400450903,71.10222200374353,6.930969598630692,3.6241466408614214,73.27622032778285,0.7871329156747443,67,115,90,5.671977612054509,33.85206891001209,0.6666643453133533,0.5647113805238293,0.5515882239494418
7428,FoodWaste,36.111117329754904,76.09534267244484,6.364358840428798,2.202887040643054,70.59167035768478,0.45916778912734474,157,119,57,7.065279393000845,36.61909326896948,0.6862763435955324,0.5385218972911194,0.5126649626229576
7429,FoodWaste,43.59258199326719,50.40704687215807,7.761965886603168,2.0493917825191628,83.69212569242022,0.26034784331394234,191,84,121,3.2976927163330387,77.6477680551208,0.5557945298333109,0.3844461254057525,0.5717163171297258
7430,HorticWaste,45.20369351110326,72.38053932797999,6.623829589495854,4.274476899796386,63.5324681726643,0.7710998764125573,64,121,54,5.975471501081527,17.167887914491693,0.6124010418204879,0.6502865896069226,0.46651507635422074
7431,PaperResidue,58.04945317382969,57.133255172215094,6.159810851943307,2.0979946820740842,66.62802560326428,0.6519836171464095,113,57,189,2.250409211897679,91.24867491838071,0.43719543181644693,0.35922323561900327,0.5308337555518656
7432,PaperResidue,57.494241917968836,77.39163003803989,7.843596825715061,1.3432059368551794,81.7790067730929,0.6393620518352544,74,95,96,5.345114404974025,90.25267661492346,0.3781295966311923,0.4123756182577909,0.5280564430811612
7433,PaperResidue,34.980978231575556,61.5383292499078,5.4055802265183095,1.1312869752508008,74.40121224925923,0.8249642368399458,58,155,64,7.795452246815873,52.73184092297457,0.861199279768191,0.48660337385982866,0.5703589927376443
7434,FoodWaste,49.54091798270381,76.16349575409096,7.553734303724,1.763182897992504,88.04631138567531,0.607328671290916,78,168,130,3.421401030228243,72.74705690023539,0.4761582527525982,0.36523444679960104,0.5345138635921929
7435,HorticWaste,36.4615392455829,62.419484861043394,7.2694966719836085,2.497118274929371,66.08537583205067,0.39085720586144607,62,149,149,1.864343552554704,19.781671884751443,0.7000386515290801,0.348006072798249,0.5753051165314447
7436,PaperResidue,36.743981365682714,48.48893624527584,8.5,2.527225315933214,64.44745469108715,0.3645588101551427,124,138,125,3.939638120082169,58.827215373416905,0.7284519217058795,0.45833853916418243,0.5266608617127877
7437,PaperResidue,55.38675513096457,60.59367427480467,7.520538988234251,1.881344615413537,81.5632423657238,0.2788851707285569,124,113,95,3.9967907063600916,97.39670318166829,0.34326684734933727,0.4066583694396315,0.5347454206797138
7438,CropResidue,43.006925277329806,55.038741097076354,7.4004810697194445,0.9544867340769698,60.14040966419065,0.09483760486160574,129,79,161,5.26288763542685,94.16589848962329,0.5036456163768213,0.3568988475015877,0.6421981811019988
7439,CropResidue,51.39861734574514,79.45835309992407,6.318739099406059,1.6140541418001577,82.1648104611765,0.27550468446250076,193,172,173,2.448841342521969,29.48768087578425,0.33815294411839786,0.30633606216125364,0.560380586710144
7440,CropResidue,50.34734656037554,39.6586625220464,6.824464951578297,1.178711206910863,75.44200690541982,0.5218715681700727,76,135,190,7.508583356637242,71.64827248910436,0.5473192609086939,0.45979780978313517,0.6617471146103641
7441,Manure,44.20514623190669,34.840763383838194,7.20971510132674,0.2,65.77644145882483,0.2870428907589395,183,86,82,4.341532210975863,39.93209064080186,0.5987054665850583,0.21947412457826154,0.8203184732323235
7442,PaperResidue,48.32987732511381,64.38289004638249,8.137664291620652,0.2,63.45613304833606,0.8313007752997583,124,68,90,6.361917894758647,47.66381608817848,0.59865252302188,0.35523858772011596,0.611234219907235
7443,Manure,47.038534087255535,55.15010997240134,6.3847317392202445,2.796311726960476,69.21285895149741,0.26384327990850115,187,129,159,1.8697911781075005,79.56790641197979,0.4784693995831222,0.34314314642573757,0.6498841937071735
7444,HorticWaste,33.49550213367966,42.81469244451124,5.529347940289006,2.194462031663263,60.28949258218033,0.6946960892273395,84,181,51,3.2902911276709568,92.71996483513406,0.9056542005577365,0.3762577532595995,0.6296475135278145
7445,FoodWaste,49.873255875857254,59.47248560661041,7.05784110811665,3.0878392386747686,95.0,0.7234131407147316,162,103,59,2.646212258045239,33.08001995453389,0.5557590035583349,0.44655289623292715,0.5016630668530407
7446,PaperResidue,37.94002495135966,63.9938994369893,5.725292120989892,1.8294753474389467,74.46870473716697,0.8174334981253043,173,101,147,3.7424185983596536,86.33003247200541,0.7943027760588987,0.3927969763917326,0.5305384337540741
7447,FoodWaste,34.30905275787534,78.42809685535352,7.647588527840866,1.8932254010345737,77.46347530969639,0.07626728865033977,100,170,183,1.208015727356263,94.1741087974286,0.5984393050338626,0.2930693731954077,0.5234825362375642
7448,CropResidue,53.546434223428236,32.20880206154627,8.213126244058822,1.640811701171609,61.54660475817041,0.837736334441138,187,149,194,2.1692242660325203,73.95107425398342,0.6187843068149357,0.29808021840718696,0.653541810818327
7449,PaperResidue,39.08680693603179,62.7817786523659,7.824675535768241,1.6088695027517246,65.88188697870272,0.7808254205011281,72,178,150,4.2046567062201206,43.59057501900572,0.7641534698580466,0.39174708504589817,0.5439929675576819
7450,AgroByproduct,56.10688129600024,84.61885339582082,6.59718545578059,1.7416704813844264,83.05505172279581,0.4722029231992308,141,83,156,2.0332643776224284,74.79472672798842,0.32099879497164785,0.2713866209428766,0.618678769139137
7451,Manure,55.98359748534148,83.90985269883097,8.296324787640252,4.23110465441469,63.5023459593866,0.35225183802494486,92,80,194,7.080416870388125,71.97741299297886,0.2885147833062834,0.6581076871741123,0.5206250618816035
7452,Manure,40.23248957906689,61.38576986652538,6.38568881718592,2.3893257798029266,69.19862467323075,0.6828503833716685,58,84,105,3.8452705988647162,69.68454975494939,0.7160482232590709,0.3833081291076707,0.6577621712768029
7453,PaperResidue,55.68340942023265,51.13613334914828,6.21388467351927,1.707319774704948,77.92993700949152,0.30709472412593947,130,158,174,6.5118436046169546,99.17867794981208,0.3766824429494362,0.48647078306521474,0.562361744566456
7454,CropResidue,41.106748196281735,55.95741253711727,8.14366403241074,3.4605002393591437,70.55178192125634,0.6101232600947557,75,188,142,4.187185473581399,48.513247758362695,0.6930523429592954,0.5253944752058979,0.5150601629578083
7455,Manure,44.316102384089135,45.227941678014425,6.715587981311522,2.4743760340020966,68.33573908828977,0.5373142064956745,142,172,57,1.2733771527734956,21.37514086659275,0.6405039466174292,0.2939496460625141,0.6858253149438663
7456,CropResidue,49.937860006997255,53.37865914883735,7.127254985945587,3.58092006780014,61.91937736097276,0.285442818033381,71,67,121,3.436859001756314,28.180199928325063,0.4416288044003604,0.5072922182158734,0.5141966783123183
7457,HorticWaste,65.39396413397178,61.174240856807174,7.8117001313497445,2.9973830864651685,83.32582736536459,0.48337515291372896,181,119,65,4.341855807764359,80.87445717310239,0.32000348843640813,0.48260151666326084,0.5527823639631273
7458,FoodWaste,54.40897146184899,67.05869950087767,6.120419587053144,2.6372157991953182,88.30171380937901,0.3189112583244541,96,92,123,3.3792103131685294,52.87853173876129,0.3476224460187123,0.4364883700100963,0.5090218110384788
7459,AgroByproduct,44.42210446830845,72.80101692838059,6.572514528442043,2.799453976397122,95.0,0.19082325742850087,194,124,53,5.146432431493486,19.823113791911595,0.4518154386410437,0.47627904754743255,0.5894252673233826
7460,FoodWaste,46.03302356169224,58.34106135955133,6.529852537806699,2.8785769094583045,72.22698657723903,0.5185505643872862,68,84,115,4.859266234090008,12.68709700346307,0.5634128097598196,0.5121038928999007,0.5143890318079821
7461,FoodWaste,29.168775672809748,57.231783480038445,6.813540659381636,1.2263206280467804,78.61077795016888,0.13411746342879532,84,191,52,7.625764508945884,48.445154387502505,0.7662074244493661,0.47815955475603567,0.599220401637584
7462,HorticWaste,55.04801500901138,73.14651525233619,6.4316374824081795,2.618354843141594,85.56143739183905,0.626899403357584,111,144,196,3.588657584147359,77.93940198183405,0.4139986661831094,0.4227708963339921,0.547789227338248
7463,Manure,53.97336745704938,54.85328599142803,7.297522086026682,2.781156254579276,76.09806382545234,0.5681033179912586,94,143,58,2.8855988126228294,26.96966841334246,0.4644623932790787,0.3799729766882957,0.6512356152881802
7464,AgroByproduct,47.83492306370685,70.48053589805352,7.287410162476005,2.909141084694116,85.13489673884014,0.31474385450006587,66,98,157,5.431727707156464,12.282572685285714,0.43383571073644994,0.49611821274287704,0.5885818739691872
7465,Manure,52.17756139736887,35.221811006045456,7.0009798895754525,2.0117295767433507,79.8610495818132,0.6890622674869484,93,116,145,3.984468988977561,97.03348380627529,0.5837185027026522,0.35706171848193774,0.7289698991507415
7466,PaperResidue,25.0,67.00621919675997,7.183082427149317,3.706550496779445,81.81129892254725,0.8199730571729371,129,136,167,1.0788935849858565,21.602639182282,0.9990328405165163,0.4493377175019234,0.4306600367675078
7467,FoodWaste,34.18234383357529,85.0,6.4762544885313105,2.725919937339368,66.36418160192171,0.6477855882248953,114,59,196,5.541518841492525,27.480129925375486,0.7525145352123668,0.5249669513342503,0.4687040031330316
7468,PaperResidue,63.0147361459218,46.10263494896484,7.016915158628491,2.0868534726440853,56.719226088277175,0.797119245164207,121,81,117,5.294293323219064,69.39422522212313,0.4736286610264467,0.47244045567438864,0.5534520564698661
7469,CropResidue,42.4227266756765,81.49654162715946,5.651907835803343,2.903449780502058,82.07608142318853,0.43789340247234704,193,177,196,2.0514846598834224,46.61426485010128,0.538659486878897,0.3988848231207998,0.49183442772057817
7470,FoodWaste,52.57432967439632,70.40911524586002,7.792001471884102,3.5410140674271235,74.46814599069776,0.6325548337042387,199,106,176,3.3944600091744643,93.28607914392535,0.45567199164052696,0.5123767559629694,0.45713106613692384
